tradition,raga,raga_id,mbid,metadata_path,feature_dir
Hindustani,Bihāg,a7d98897-e2fe-4d75-b9dc-e5b4dc88e1c6,f0ce173e-e69b-4baf-8c23-cdd63fd15ab1,RagaDataset/Hindustani/audio/a7d98897-e2fe-4d75-b9dc-e5b4dc88e1c6/Deborshee_Bhattacharya/Raag_Bihag/Raag_Bihag_f0ce173e-e69b-4baf-8c23-cdd63fd15ab1,/home/izpiz/coding/automatic-raga-recognition/dataset/RagaDataset/Hindustani/features/a7d98897-e2fe-4d75-b9dc-e5b4dc88e1c6
Hindustani,Śrī,46997b02-f09c-4969-8138-4e1861f61967,077d538e-545a-4098-8997-76742fb26d39,RagaDataset/Hindustani/audio/46997b02-f09c-4969-8138-4e1861f61967/C_R_Vyas/The_Eternal_Rhapsody/Raga_Shree_-_Alap_077d538e-545a-4098-8997-76742fb26d39,/home/izpiz/coding/automatic-raga-recognition/dataset/RagaDataset/Hindustani/features/46997b02-f09c-4969-8138-4e1861f61967
Hindustani,Yaman kalyāṇ,48b37bed-e847-4882-8a01-5c721e07f07d,c76cadd9-9e7b-4e9e-96dc-f79a9a8eed78,"RagaDataset/Hindustani/audio/48b37bed-e847-4882-8a01-5c721e07f07d/Omkar_Dadarkar/Raag_Bahar,_Gaud_Malhar_&_Yaman/Raag_Yaman_c76cadd9-9e7b-4e9e-96dc-f79a9a8eed78",/home/izpiz/coding/automatic-raga-recognition/dataset/RagaDataset/Hindustani/features/48b37bed-e847-4882-8a01-5c721e07f07d
Hindustani,Śrī,46997b02-f09c-4969-8138-4e1861f61967,113d82be-a83c-4c43-9393-6377fcd982bf,RagaDataset/Hindustani/audio/46997b02-f09c-4969-8138-4e1861f61967/Mallikarjun_Mansur/Rare_Ragas_-_Raag_Sree/Raag_Shree_113d82be-a83c-4c43-9393-6377fcd982bf,/home/izpiz/coding/automatic-raga-recognition/dataset/RagaDataset/Hindustani/features/46997b02-f09c-4969-8138-4e1861f61967
Hindustani,Bihāg,a7d98897-e2fe-4d75-b9dc-e5b4dc88e1c6,c8c0b93e-0e7d-4e08-a1cc-95b0eecee5db,RagaDataset/Hindustani/audio/a7d98897-e2fe-4d75-b9dc-e5b4dc88e1c6/Abdul_Rashid_Khan/Rasan_Piya_-_Volume_1/Nayan_Bich_Dore_Lal_c8c0b93e-0e7d-4e08-a1cc-95b0eecee5db,/home/izpiz/coding/automatic-raga-recognition/dataset/RagaDataset/Hindustani/features/a7d98897-e2fe-4d75-b9dc-e5b4dc88e1c6
Hindustani,Jōg,063ea5a0-23b1-4bb5-8537-3d924fe8ebb3,86d7779a-1610-4514-83a6-883997250abe,RagaDataset/Hindustani/audio/063ea5a0-23b1-4bb5-8537-3d924fe8ebb3/Jasraj/Devataa/Alaap_And_Stuti_-_Raag_Jog_86d7779a-1610-4514-83a6-883997250abe,/home/izpiz/coding/automatic-raga-recognition/dataset/RagaDataset/Hindustani/features/063ea5a0-23b1-4bb5-8537-3d924fe8ebb3
Hindustani,Bihāg,a7d98897-e2fe-4d75-b9dc-e5b4dc88e1c6,3148a17b-6be7-4f5e-bc35-84196b3c64b6,RagaDataset/Hindustani/audio/a7d98897-e2fe-4d75-b9dc-e5b4dc88e1c6/Omkarnath_Thakur/An_Undying_Parampara_Vol__2/Ab_Ho_Lalan_Mai_3148a17b-6be7-4f5e-bc35-84196b3c64b6,/home/izpiz/coding/automatic-raga-recognition/dataset/RagaDataset/Hindustani/features/a7d98897-e2fe-4d75-b9dc-e5b4dc88e1c6
Hindustani,Darbāri,118401e7-8de8-4d81-9d8e-8070889e3fa8,91bbdaa0-551d-454b-97f3-67c89c72f8d5,RagaDataset/Hindustani/audio/118401e7-8de8-4d81-9d8e-8070889e3fa8/Ulhas_Kashalkar/Mellow_Moods/Raga_-_Darbari_Kanada_91bbdaa0-551d-454b-97f3-67c89c72f8d5,/home/izpiz/coding/automatic-raga-recognition/dataset/RagaDataset/Hindustani/features/118401e7-8de8-4d81-9d8e-8070889e3fa8
Hindustani,Bhairav,1e7de02f-e77f-405a-a033-f31117aaf955,0a11bf6f-b55d-459c-9447-7a5a555a286f,RagaDataset/Hindustani/audio/1e7de02f-e77f-405a-a033-f31117aaf955/Kumar_Gandharva/Raag_Bhairav_&_Dhani/Raag_Bhairav_0a11bf6f-b55d-459c-9447-7a5a555a286f,/home/izpiz/coding/automatic-raga-recognition/dataset/RagaDataset/Hindustani/features/1e7de02f-e77f-405a-a033-f31117aaf955
Hindustani,Śrī,46997b02-f09c-4969-8138-4e1861f61967,f3313201-ab83-4633-b463-60b862ab1a21,RagaDataset/Hindustani/audio/46997b02-f09c-4969-8138-4e1861f61967/Omkar_Dadarkar/Raag_Marwa_&_Shree/Raag_Shree_f3313201-ab83-4633-b463-60b862ab1a21,/home/izpiz/coding/automatic-raga-recognition/dataset/RagaDataset/Hindustani/features/46997b02-f09c-4969-8138-4e1861f61967
Hindustani,Śrī,46997b02-f09c-4969-8138-4e1861f61967,1b3714f7-9cab-4674-8d19-c9aad8801d29,RagaDataset/Hindustani/audio/46997b02-f09c-4969-8138-4e1861f61967/C_R_Vyas/The_Eternal_Rhapsody/Raga_Shree_-_Kahe_Dar_Paun_Main_1b3714f7-9cab-4674-8d19-c9aad8801d29,/home/izpiz/coding/automatic-raga-recognition/dataset/RagaDataset/Hindustani/features/46997b02-f09c-4969-8138-4e1861f61967
Hindustani,Yaman kalyāṇ,48b37bed-e847-4882-8a01-5c721e07f07d,aa93fca9-362d-4ea4-952f-65006746b888,RagaDataset/Hindustani/audio/48b37bed-e847-4882-8a01-5c721e07f07d/Bhimsen_Joshi/A_Rare_Treat/Yaman_Kalyan_aa93fca9-362d-4ea4-952f-65006746b888,/home/izpiz/coding/automatic-raga-recognition/dataset/RagaDataset/Hindustani/features/48b37bed-e847-4882-8a01-5c721e07f07d
Hindustani,Jōg,063ea5a0-23b1-4bb5-8537-3d924fe8ebb3,99dcaebe-ab49-4fa3-ab6c-a9458143af8e,RagaDataset/Hindustani/audio/063ea5a0-23b1-4bb5-8537-3d924fe8ebb3/Kaustuv_Kanti_Ganguli/Raag_Jog_&_Kirwani_Bhajan/Raag_Jog_99dcaebe-ab49-4fa3-ab6c-a9458143af8e,/home/izpiz/coding/automatic-raga-recognition/dataset/RagaDataset/Hindustani/features/063ea5a0-23b1-4bb5-8537-3d924fe8ebb3
Hindustani,Darbāri,118401e7-8de8-4d81-9d8e-8070889e3fa8,01df0bee-b090-4b1d-bbdc-84e1c436635b,RagaDataset/Hindustani/audio/118401e7-8de8-4d81-9d8e-8070889e3fa8/Rashid_Khan/The_Genius_Of_Ustad_Rashid_Khan/Raga_Darbari_Kanada_-_Vilambit_Khayal_In_Ek_Iaal_-_Drut_Khayal_In_Teen_Taal_01df0bee-b090-4b1d-bbdc-84e1c436635b,/home/izpiz/coding/automatic-raga-recognition/dataset/RagaDataset/Hindustani/features/118401e7-8de8-4d81-9d8e-8070889e3fa8
Hindustani,Mālkauns,64e5fb9e-5569-4e80-8e6c-f543af9469c7,3fc7b071-68c7-4a5a-bed5-7da6301931f4,RagaDataset/Hindustani/audio/64e5fb9e-5569-4e80-8e6c-f543af9469c7/Bade_Ghulam_Ali_Khan/Hindustani_Vocal/Raga_Malkauns_3fc7b071-68c7-4a5a-bed5-7da6301931f4,/home/izpiz/coding/automatic-raga-recognition/dataset/RagaDataset/Hindustani/features/64e5fb9e-5569-4e80-8e6c-f543af9469c7
Hindustani,Jōg,063ea5a0-23b1-4bb5-8537-3d924fe8ebb3,d0781259-2c63-4b35-8ca3-75c19a98e275,RagaDataset/Hindustani/audio/063ea5a0-23b1-4bb5-8537-3d924fe8ebb3/Brajeshwar_Mukherjee/Raag_Jog_&_Hameer/Raag_Jog_d0781259-2c63-4b35-8ca3-75c19a98e275,/home/izpiz/coding/automatic-raga-recognition/dataset/RagaDataset/Hindustani/features/063ea5a0-23b1-4bb5-8537-3d924fe8ebb3
Hindustani,Miyān malhār,1b05a564-059f-445b-b325-cf26318367e3,916fd45f-ddda-49e2-be63-207fc56a411e,RagaDataset/Hindustani/audio/1b05a564-059f-445b-b325-cf26318367e3/Rashid_Khan/One_&_Only_Rashid/Bijuri_Chamake_Barase_916fd45f-ddda-49e2-be63-207fc56a411e,/home/izpiz/coding/automatic-raga-recognition/dataset/RagaDataset/Hindustani/features/1b05a564-059f-445b-b325-cf26318367e3
Hindustani,Miyān malhār,1b05a564-059f-445b-b325-cf26318367e3,6c573272-1f4a-4504-b7e1-996f877e1e15,RagaDataset/Hindustani/audio/1b05a564-059f-445b-b325-cf26318367e3/Kumar_Gandharv/The_Genius_Of_Pt__Kumar_Gandharv/Raga_Miyan_Malhar_6c573272-1f4a-4504-b7e1-996f877e1e15,/home/izpiz/coding/automatic-raga-recognition/dataset/RagaDataset/Hindustani/features/1b05a564-059f-445b-b325-cf26318367e3
Hindustani,Bilāsakhānī tōḍī,dd59147d-8775-44ff-a36b-0d9f15b31319,e23eb921-de6e-452b-bc2f-7fbd0772c4fd,RagaDataset/Hindustani/audio/dd59147d-8775-44ff-a36b-0d9f15b31319/Jasraj/Legends:_Sangeet_Martand_Pandit_Jasraj_(Vol__1)/Raga_-_Bilaskhani_Todi_e23eb921-de6e-452b-bc2f-7fbd0772c4fd,/home/izpiz/coding/automatic-raga-recognition/dataset/RagaDataset/Hindustani/features/dd59147d-8775-44ff-a36b-0d9f15b31319
Hindustani,Mālkauns,64e5fb9e-5569-4e80-8e6c-f543af9469c7,64587462-6f9f-4439-8b48-6375a4fb1f6a,RagaDataset/Hindustani/audio/64e5fb9e-5569-4e80-8e6c-f543af9469c7/Gopal_Mishra/Kula_Sampada/Raga_Malkauns_64587462-6f9f-4439-8b48-6375a4fb1f6a,/home/izpiz/coding/automatic-raga-recognition/dataset/RagaDataset/Hindustani/features/64e5fb9e-5569-4e80-8e6c-f543af9469c7
Hindustani,Śrī,46997b02-f09c-4969-8138-4e1861f61967,f5999e30-d00d-4837-b9c6-5328768ae22d,RagaDataset/Hindustani/audio/46997b02-f09c-4969-8138-4e1861f61967/Kumar_Mardur/Classical_Essence/Raga_Shree_f5999e30-d00d-4837-b9c6-5328768ae22d,/home/izpiz/coding/automatic-raga-recognition/dataset/RagaDataset/Hindustani/features/46997b02-f09c-4969-8138-4e1861f61967
Hindustani,Jōg,063ea5a0-23b1-4bb5-8537-3d924fe8ebb3,59ebf93e-fb88-4ac1-b400-000ffbc7ae3d,RagaDataset/Hindustani/audio/063ea5a0-23b1-4bb5-8537-3d924fe8ebb3/Girija_Devi/Diva/Raag_Jog_-_Khayal_59ebf93e-fb88-4ac1-b400-000ffbc7ae3d,/home/izpiz/coding/automatic-raga-recognition/dataset/RagaDataset/Hindustani/features/063ea5a0-23b1-4bb5-8537-3d924fe8ebb3
Hindustani,Bilāsakhānī tōḍī,dd59147d-8775-44ff-a36b-0d9f15b31319,182dd9f9-d3b7-4ebc-9d18-9e0544c6e8cc,RagaDataset/Hindustani/audio/dd59147d-8775-44ff-a36b-0d9f15b31319/Basavraj_Rajaguru/The_Genius_Of_Basavraj_Rajguru/Raga_Bilashkani_Todi_182dd9f9-d3b7-4ebc-9d18-9e0544c6e8cc,/home/izpiz/coding/automatic-raga-recognition/dataset/RagaDataset/Hindustani/features/dd59147d-8775-44ff-a36b-0d9f15b31319
Hindustani,Bilāsakhānī tōḍī,dd59147d-8775-44ff-a36b-0d9f15b31319,7d3f5b32-34f2-402c-b3b3-a87f1dedd3a8,RagaDataset/Hindustani/audio/dd59147d-8775-44ff-a36b-0d9f15b31319/Amir_Khan/The_Great_Heritage:_Ustad_Amir_Khan/Raga_Bilaskhani_Todi_Bairagi_Roop_7d3f5b32-34f2-402c-b3b3-a87f1dedd3a8,/home/izpiz/coding/automatic-raga-recognition/dataset/RagaDataset/Hindustani/features/dd59147d-8775-44ff-a36b-0d9f15b31319
Hindustani,Yaman kalyāṇ,48b37bed-e847-4882-8a01-5c721e07f07d,a2c54654-2699-489a-95ab-623fc903281a,RagaDataset/Hindustani/audio/48b37bed-e847-4882-8a01-5c721e07f07d/Veena_Sahasrabuddhe/Celestial/Deo_daan_mohe_a2c54654-2699-489a-95ab-623fc903281a,/home/izpiz/coding/automatic-raga-recognition/dataset/RagaDataset/Hindustani/features/48b37bed-e847-4882-8a01-5c721e07f07d
Hindustani,Darbāri,118401e7-8de8-4d81-9d8e-8070889e3fa8,b0434093-2d8b-4c8d-aaa8-7fb44bd1ce0e,RagaDataset/Hindustani/audio/118401e7-8de8-4d81-9d8e-8070889e3fa8/Jayateerth_Mevundi/Jayateerth_Mevundi_Classical_Vocal/Raga_Darbari_Kanada_b0434093-2d8b-4c8d-aaa8-7fb44bd1ce0e,/home/izpiz/coding/automatic-raga-recognition/dataset/RagaDataset/Hindustani/features/118401e7-8de8-4d81-9d8e-8070889e3fa8
Hindustani,Miyān malhār,1b05a564-059f-445b-b325-cf26318367e3,9010c587-1419-425c-966c-cfbb6b80891f,RagaDataset/Hindustani/audio/1b05a564-059f-445b-b325-cf26318367e3/C_R_Vyas/Legends_Forever/Raga_Mian_Malhar_-_Vilambit_9010c587-1419-425c-966c-cfbb6b80891f,/home/izpiz/coding/automatic-raga-recognition/dataset/RagaDataset/Hindustani/features/1b05a564-059f-445b-b325-cf26318367e3
Hindustani,Khamāj,93c73081-bdf8-4eca-b325-d736b71e9b4b,b267996c-c857-4774-9cf6-5f7cec7413d7,RagaDataset/Hindustani/audio/93c73081-bdf8-4eca-b325-d736b71e9b4b/Ajoy_Chakrabarty/Ajoy_Chakrabarty-Vocal/Drut_Bandish_In_Tintal_b267996c-c857-4774-9cf6-5f7cec7413d7,/home/izpiz/coding/automatic-raga-recognition/dataset/RagaDataset/Hindustani/features/93c73081-bdf8-4eca-b325-d736b71e9b4b
Hindustani,Jōg,063ea5a0-23b1-4bb5-8537-3d924fe8ebb3,3f66f0dc-73b7-48c4-8ad7-1f1a7dacd8bb,RagaDataset/Hindustani/audio/063ea5a0-23b1-4bb5-8537-3d924fe8ebb3/Jasraj/Devataa/Bandish_In_Vlambit_Ektaal_-_Raag_Jog_3f66f0dc-73b7-48c4-8ad7-1f1a7dacd8bb,/home/izpiz/coding/automatic-raga-recognition/dataset/RagaDataset/Hindustani/features/063ea5a0-23b1-4bb5-8537-3d924fe8ebb3
Hindustani,Darbāri,118401e7-8de8-4d81-9d8e-8070889e3fa8,8d01b397-5d3f-4fdd-8c9a-a8a3a4e18709,RagaDataset/Hindustani/audio/118401e7-8de8-4d81-9d8e-8070889e3fa8/Rashid_Khan/One_&_Only_Rashid/Bandish_in_Raag_Darbari_8d01b397-5d3f-4fdd-8c9a-a8a3a4e18709,/home/izpiz/coding/automatic-raga-recognition/dataset/RagaDataset/Hindustani/features/118401e7-8de8-4d81-9d8e-8070889e3fa8
Hindustani,Bihāg,a7d98897-e2fe-4d75-b9dc-e5b4dc88e1c6,ee202972-59a1-4576-9883-6e82124b356a,RagaDataset/Hindustani/audio/a7d98897-e2fe-4d75-b9dc-e5b4dc88e1c6/Abdul_Rashid_Khan/Rasan_Piya_-_Volume_1/Dhan_Dhan_Re_Tere_Ladla_ee202972-59a1-4576-9883-6e82124b356a,/home/izpiz/coding/automatic-raga-recognition/dataset/RagaDataset/Hindustani/features/a7d98897-e2fe-4d75-b9dc-e5b4dc88e1c6
Hindustani,Mālkauns,64e5fb9e-5569-4e80-8e6c-f543af9469c7,980b4a00-6e7c-41c1-81ee-6b021d237343,RagaDataset/Hindustani/audio/64e5fb9e-5569-4e80-8e6c-f543af9469c7/Prabha_Atre/Maalkauns/Jaako_Mana_Raam_980b4a00-6e7c-41c1-81ee-6b021d237343,/home/izpiz/coding/automatic-raga-recognition/dataset/RagaDataset/Hindustani/features/64e5fb9e-5569-4e80-8e6c-f543af9469c7
Hindustani,Darbāri,118401e7-8de8-4d81-9d8e-8070889e3fa8,6e4dea78-ec22-479a-9e3c-c253a6deba7c,RagaDataset/Hindustani/audio/118401e7-8de8-4d81-9d8e-8070889e3fa8/Jasraj/Legends:_Sangeet_Martand_Pandit_Jasraj_(Vol__5)/Raga_-_Darbari_6e4dea78-ec22-479a-9e3c-c253a6deba7c,/home/izpiz/coding/automatic-raga-recognition/dataset/RagaDataset/Hindustani/features/118401e7-8de8-4d81-9d8e-8070889e3fa8
Hindustani,Jōg,063ea5a0-23b1-4bb5-8537-3d924fe8ebb3,a7f6551d-9696-4713-becb-b22acf71a7db,RagaDataset/Hindustani/audio/063ea5a0-23b1-4bb5-8537-3d924fe8ebb3/Shrinivas_Joshi/Swarakruti/Raga_Jog_a7f6551d-9696-4713-becb-b22acf71a7db,/home/izpiz/coding/automatic-raga-recognition/dataset/RagaDataset/Hindustani/features/063ea5a0-23b1-4bb5-8537-3d924fe8ebb3
Hindustani,Miyān malhār,1b05a564-059f-445b-b325-cf26318367e3,37686ac1-797f-44f5-a3c9-5e8690beb8ec,RagaDataset/Hindustani/audio/1b05a564-059f-445b-b325-cf26318367e3/Bhimsen_Joshi/Raagadhiraj/Kareem_Naam_and_At_Ghumar_Aayi_Badariya_37686ac1-797f-44f5-a3c9-5e8690beb8ec,/home/izpiz/coding/automatic-raga-recognition/dataset/RagaDataset/Hindustani/features/1b05a564-059f-445b-b325-cf26318367e3
Hindustani,Bihāg,a7d98897-e2fe-4d75-b9dc-e5b4dc88e1c6,fecfe4a8-a68e-4ced-93d9-5d47fd4505cd,RagaDataset/Hindustani/audio/a7d98897-e2fe-4d75-b9dc-e5b4dc88e1c6/Omkarnath_Thakur/An_Undying_Parampara_Vol__2/Kaise_Siukh_Soye_fecfe4a8-a68e-4ced-93d9-5d47fd4505cd,/home/izpiz/coding/automatic-raga-recognition/dataset/RagaDataset/Hindustani/features/a7d98897-e2fe-4d75-b9dc-e5b4dc88e1c6
Hindustani,Darbāri,118401e7-8de8-4d81-9d8e-8070889e3fa8,7ee9570e-7f04-4f1c-819a-ec044318e15c,RagaDataset/Hindustani/audio/118401e7-8de8-4d81-9d8e-8070889e3fa8/Jayateerth_Mevundi/Raag_Darbari:_Rendition_of_Late_Evening_Raga/Raag_Darbari_7ee9570e-7f04-4f1c-819a-ec044318e15c,/home/izpiz/coding/automatic-raga-recognition/dataset/RagaDataset/Hindustani/features/118401e7-8de8-4d81-9d8e-8070889e3fa8
Hindustani,Yaman kalyāṇ,48b37bed-e847-4882-8a01-5c721e07f07d,37c79233-b5d7-4517-a393-37784702c4ce,RagaDataset/Hindustani/audio/48b37bed-e847-4882-8a01-5c721e07f07d/Jagdish_Prasad/Jewel_of_Jewels/Raga_Yaman_37c79233-b5d7-4517-a393-37784702c4ce,/home/izpiz/coding/automatic-raga-recognition/dataset/RagaDataset/Hindustani/features/48b37bed-e847-4882-8a01-5c721e07f07d
Hindustani,Jōg,063ea5a0-23b1-4bb5-8537-3d924fe8ebb3,566d6c64-ae66-45e7-9f91-e33cd6c0f18f,RagaDataset/Hindustani/audio/063ea5a0-23b1-4bb5-8537-3d924fe8ebb3/Ajoy_Chakrabarty/Raag_Kedar_&_Jog/Raag_Jog_566d6c64-ae66-45e7-9f91-e33cd6c0f18f,/home/izpiz/coding/automatic-raga-recognition/dataset/RagaDataset/Hindustani/features/063ea5a0-23b1-4bb5-8537-3d924fe8ebb3
Hindustani,Mālkauns,64e5fb9e-5569-4e80-8e6c-f543af9469c7,99f1a318-f246-40cb-86b9-3639344be94d,RagaDataset/Hindustani/audio/64e5fb9e-5569-4e80-8e6c-f543af9469c7/Rattan_Mohan_Sharma/Raga_Reflections/Eri_Sakhi_Mai_Kase_Kahu_Manki_Batiya_and_Maai_Garaj_Badarva_Doleri_99f1a318-f246-40cb-86b9-3639344be94d,/home/izpiz/coding/automatic-raga-recognition/dataset/RagaDataset/Hindustani/features/64e5fb9e-5569-4e80-8e6c-f543af9469c7
Hindustani,Bhairav,1e7de02f-e77f-405a-a033-f31117aaf955,ef6c848a-8f36-49fa-98f1-2b3d40391ddd,RagaDataset/Hindustani/audio/1e7de02f-e77f-405a-a033-f31117aaf955/Salamat_Ali_Khan/Timeless_Music_From_Pakistan_Vol__2/Raga_Bhairav_ef6c848a-8f36-49fa-98f1-2b3d40391ddd,/home/izpiz/coding/automatic-raga-recognition/dataset/RagaDataset/Hindustani/features/1e7de02f-e77f-405a-a033-f31117aaf955
Hindustani,Jōg,063ea5a0-23b1-4bb5-8537-3d924fe8ebb3,baea9093-d2c8-4529-8bc8-02ce7554c555,RagaDataset/Hindustani/audio/063ea5a0-23b1-4bb5-8537-3d924fe8ebb3/Madhup_Mudgal/Eternal_Music/Raga_Jog_baea9093-d2c8-4529-8bc8-02ce7554c555,/home/izpiz/coding/automatic-raga-recognition/dataset/RagaDataset/Hindustani/features/063ea5a0-23b1-4bb5-8537-3d924fe8ebb3
Hindustani,Miyān malhār,1b05a564-059f-445b-b325-cf26318367e3,dcd3f7ef-a962-4664-8cbb-3902ad43d935,RagaDataset/Hindustani/audio/1b05a564-059f-445b-b325-cf26318367e3/Jasraj/Classical_Wonders_of_India/Raga_Miyan_Ki_Malhar_dcd3f7ef-a962-4664-8cbb-3902ad43d935,/home/izpiz/coding/automatic-raga-recognition/dataset/RagaDataset/Hindustani/features/1b05a564-059f-445b-b325-cf26318367e3
Hindustani,Khamāj,93c73081-bdf8-4eca-b325-d736b71e9b4b,c556b631-111f-42e8-aa98-e02f0777be9e,"RagaDataset/Hindustani/audio/93c73081-bdf8-4eca-b325-d736b71e9b4b/Ajoy_Chakrabarty/Raag_Abhogi,_Rageshree_&_Khamaj/Raag_Khamaj_c556b631-111f-42e8-aa98-e02f0777be9e",/home/izpiz/coding/automatic-raga-recognition/dataset/RagaDataset/Hindustani/features/93c73081-bdf8-4eca-b325-d736b71e9b4b
Hindustani,Bhairav,1e7de02f-e77f-405a-a033-f31117aaf955,5a73fd2e-2308-49c3-81de-e3baa95d2c1b,RagaDataset/Hindustani/audio/1e7de02f-e77f-405a-a033-f31117aaf955/Prabha_Atre/Gaan_Prabha/Man_Re_Tu_Kar_Dhyan_5a73fd2e-2308-49c3-81de-e3baa95d2c1b,/home/izpiz/coding/automatic-raga-recognition/dataset/RagaDataset/Hindustani/features/1e7de02f-e77f-405a-a033-f31117aaf955
Hindustani,Bhairav,1e7de02f-e77f-405a-a033-f31117aaf955,3956d76d-876b-4e34-a6dd-c8ecfc057ff8,RagaDataset/Hindustani/audio/1e7de02f-e77f-405a-a033-f31117aaf955/Abdul_Rashid_Khan/Rasan_Piya_-_Volume_4/Malana_Gungh_Lao_Is_Banre_Kay_Se_Sehara_3956d76d-876b-4e34-a6dd-c8ecfc057ff8,/home/izpiz/coding/automatic-raga-recognition/dataset/RagaDataset/Hindustani/features/1e7de02f-e77f-405a-a033-f31117aaf955
Hindustani,Miyān malhār,1b05a564-059f-445b-b325-cf26318367e3,3ce024ce-395c-45a7-9236-ac282eb21aa3,RagaDataset/Hindustani/audio/1b05a564-059f-445b-b325-cf26318367e3/Prabha_Atre/Chaitanya/Raga_Miyan_Malhar_Khayal_3ce024ce-395c-45a7-9236-ac282eb21aa3,/home/izpiz/coding/automatic-raga-recognition/dataset/RagaDataset/Hindustani/features/1b05a564-059f-445b-b325-cf26318367e3
Hindustani,Yaman kalyāṇ,48b37bed-e847-4882-8a01-5c721e07f07d,e59642ca-72bc-466b-bf4b-d82bfbc7b4af,RagaDataset/Hindustani/audio/48b37bed-e847-4882-8a01-5c721e07f07d/Ajoy_Chakrabarty/The_Genius_Of_Pt__Ajoy_Chakraborty/Raga_Yaman_e59642ca-72bc-466b-bf4b-d82bfbc7b4af,/home/izpiz/coding/automatic-raga-recognition/dataset/RagaDataset/Hindustani/features/48b37bed-e847-4882-8a01-5c721e07f07d
Hindustani,Bhairav,1e7de02f-e77f-405a-a033-f31117aaf955,c207da5f-60fa-4622-b735-a9bd3425e8fd,RagaDataset/Hindustani/audio/1e7de02f-e77f-405a-a033-f31117aaf955/Rashid_Khan/The_Song_Of_Shiva/Raga_Bhairav_c207da5f-60fa-4622-b735-a9bd3425e8fd,/home/izpiz/coding/automatic-raga-recognition/dataset/RagaDataset/Hindustani/features/1e7de02f-e77f-405a-a033-f31117aaf955
Hindustani,Bihāg,a7d98897-e2fe-4d75-b9dc-e5b4dc88e1c6,858a82b8-562e-4a7c-a7a2-6cbc65967e99,RagaDataset/Hindustani/audio/a7d98897-e2fe-4d75-b9dc-e5b4dc88e1c6/Abdul_Rashid_Khan/Rasan_Piya_-_Volume_1/Qutab_Rabani_Mehboob_Subhani_858a82b8-562e-4a7c-a7a2-6cbc65967e99,/home/izpiz/coding/automatic-raga-recognition/dataset/RagaDataset/Hindustani/features/a7d98897-e2fe-4d75-b9dc-e5b4dc88e1c6
Hindustani,Bilāsakhānī tōḍī,dd59147d-8775-44ff-a36b-0d9f15b31319,cdd148c7-07e4-46c9-88d9-fbbfcea2edf5,RagaDataset/Hindustani/audio/dd59147d-8775-44ff-a36b-0d9f15b31319/Shruti_Sadolikar/Khayal/Raga_-_Bilaskhani_Todi_cdd148c7-07e4-46c9-88d9-fbbfcea2edf5,/home/izpiz/coding/automatic-raga-recognition/dataset/RagaDataset/Hindustani/features/dd59147d-8775-44ff-a36b-0d9f15b31319
Hindustani,Bhairav,1e7de02f-e77f-405a-a033-f31117aaf955,52c68301-d913-4208-adc6-c2cf8d2003d3,RagaDataset/Hindustani/audio/1e7de02f-e77f-405a-a033-f31117aaf955/Abdul_Rashid_Khan/Rasan_Piya_-_Volume_4/Dir_Tana_Dir-Dir_Ta-Dir_(Tarana)_52c68301-d913-4208-adc6-c2cf8d2003d3,/home/izpiz/coding/automatic-raga-recognition/dataset/RagaDataset/Hindustani/features/1e7de02f-e77f-405a-a033-f31117aaf955
Hindustani,Bilāsakhānī tōḍī,dd59147d-8775-44ff-a36b-0d9f15b31319,d7510269-b26c-4735-a491-245f3c732a58,RagaDataset/Hindustani/audio/dd59147d-8775-44ff-a36b-0d9f15b31319/Ajoy_Chakrabarty/The_Genius_Of_Pt__Ajoy_Chakraborty/Raga_Bilaskhani_Todi_d7510269-b26c-4735-a491-245f3c732a58,/home/izpiz/coding/automatic-raga-recognition/dataset/RagaDataset/Hindustani/features/dd59147d-8775-44ff-a36b-0d9f15b31319
Hindustani,Bihāg,a7d98897-e2fe-4d75-b9dc-e5b4dc88e1c6,907e6bb0-130e-4ec5-aad0-6c768e8e9dcd,RagaDataset/Hindustani/audio/a7d98897-e2fe-4d75-b9dc-e5b4dc88e1c6/Abdul_Rashid_Khan/Rasan_Piya_-_Volume_1/Daiya_Moko_Ka_Kahega_Logava_907e6bb0-130e-4ec5-aad0-6c768e8e9dcd,/home/izpiz/coding/automatic-raga-recognition/dataset/RagaDataset/Hindustani/features/a7d98897-e2fe-4d75-b9dc-e5b4dc88e1c6
Hindustani,Mālkauns,64e5fb9e-5569-4e80-8e6c-f543af9469c7,52944bc0-4639-4760-be76-f2720a20be81,"RagaDataset/Hindustani/audio/64e5fb9e-5569-4e80-8e6c-f543af9469c7/Satyasheel_Deshpande/Raag_Malkauns,_Chandrakauns_&_Majh_Khamaj_Thumri/Raag_Malkauns_52944bc0-4639-4760-be76-f2720a20be81",/home/izpiz/coding/automatic-raga-recognition/dataset/RagaDataset/Hindustani/features/64e5fb9e-5569-4e80-8e6c-f543af9469c7
Hindustani,Śrī,46997b02-f09c-4969-8138-4e1861f61967,b3a43a82-b3c3-49bf-bd3d-db561c1ec355,RagaDataset/Hindustani/audio/46997b02-f09c-4969-8138-4e1861f61967/Deborshee_Bhattacharya/Raag_Shree/Raag_Shree_b3a43a82-b3c3-49bf-bd3d-db561c1ec355,/home/izpiz/coding/automatic-raga-recognition/dataset/RagaDataset/Hindustani/features/46997b02-f09c-4969-8138-4e1861f61967
