raga_id,file,filename,extension,size_bytes,category
48b37bed-e847-4882-8a01-5c721e07f07d,/home/izpiz/coding/automatic-raga-recognition/dataset/RagaDataset/Hindustani/features/48b37bed-e847-4882-8a01-5c721e07f07d/Shashank_Maktedar/Hidden_Gems/Raga_Yaman_a7a805ef-66c7-47aa-ad38-371c13fa3761.tonicFine,Raga_Yaman_a7a805ef-66c7-47aa-ad38-371c13fa3761.tonicFine,.tonicfine,25,tonic
48b37bed-e847-4882-8a01-5c721e07f07d,/home/izpiz/coding/automatic-raga-recognition/dataset/RagaDataset/Hindustani/features/48b37bed-e847-4882-8a01-5c721e07f07d/Shashank_Maktedar/Hidden_Gems/Raga_Yaman_a7a805ef-66c7-47aa-ad38-371c13fa3761.tonic,Raga_Yaman_a7a805ef-66c7-47aa-ad38-371c13fa3761.tonic,.tonic,11,tonic
48b37bed-e847-4882-8a01-5c721e07f07d,/home/izpiz/coding/automatic-raga-recognition/dataset/RagaDataset/Hindustani/features/48b37bed-e847-4882-8a01-5c721e07f07d/Hirabai_Barodekar/The_Great_Heritage__Hirabai_Barodekar/Raga_-_Yaman_72b3199c-c49d-4f50-b959-e1bf6abab98e.tonicFine,Raga_-_Yaman_72b3199c-c49d-4f50-b959-e1bf6abab98e.tonicFine,.tonicfine,25,tonic
48b37bed-e847-4882-8a01-5c721e07f07d,/home/izpiz/coding/automatic-raga-recognition/dataset/RagaDataset/Hindustani/features/48b37bed-e847-4882-8a01-5c721e07f07d/Hirabai_Barodekar/The_Great_Heritage__Hirabai_Barodekar/Raga_-_Yaman_72b3199c-c49d-4f50-b959-e1bf6abab98e.tonic,Raga_-_Yaman_72b3199c-c49d-4f50-b959-e1bf6abab98e.tonic,.tonic,11,tonic
48b37bed-e847-4882-8a01-5c721e07f07d,/home/izpiz/coding/automatic-raga-recognition/dataset/RagaDataset/Hindustani/features/48b37bed-e847-4882-8a01-5c721e07f07d/Prabha_Atre/Gaan_Prabha/Man_Tu_Gaa_Re_Hari_Naam_fe984e34-eae6-4dcf-bf70-159923c26fe6.tonic,Man_Tu_Gaa_Re_Hari_Naam_fe984e34-eae6-4dcf-bf70-159923c26fe6.tonic,.tonic,11,tonic
48b37bed-e847-4882-8a01-5c721e07f07d,/home/izpiz/coding/automatic-raga-recognition/dataset/RagaDataset/Hindustani/features/48b37bed-e847-4882-8a01-5c721e07f07d/Prabha_Atre/Gaan_Prabha/Man_Tu_Gaa_Re_Hari_Naam_fe984e34-eae6-4dcf-bf70-159923c26fe6.tonicFine,Man_Tu_Gaa_Re_Hari_Naam_fe984e34-eae6-4dcf-bf70-159923c26fe6.tonicFine,.tonicfine,25,tonic
48b37bed-e847-4882-8a01-5c721e07f07d,/home/izpiz/coding/automatic-raga-recognition/dataset/RagaDataset/Hindustani/features/48b37bed-e847-4882-8a01-5c721e07f07d/Veena_Sahasrabuddhe/Celestial/Deo_daan_mohe_a2c54654-2699-489a-95ab-623fc903281a.tonicFine,Deo_daan_mohe_a2c54654-2699-489a-95ab-623fc903281a.tonicFine,.tonicfine,25,tonic
48b37bed-e847-4882-8a01-5c721e07f07d,/home/izpiz/coding/automatic-raga-recognition/dataset/RagaDataset/Hindustani/features/48b37bed-e847-4882-8a01-5c721e07f07d/Veena_Sahasrabuddhe/Celestial/Deo_daan_mohe_a2c54654-2699-489a-95ab-623fc903281a.tonic,Deo_daan_mohe_a2c54654-2699-489a-95ab-623fc903281a.tonic,.tonic,11,tonic
48b37bed-e847-4882-8a01-5c721e07f07d,/home/izpiz/coding/automatic-raga-recognition/dataset/RagaDataset/Hindustani/features/48b37bed-e847-4882-8a01-5c721e07f07d/Jagdish_Prasad/Jewel_of_Jewels/Raga_Yaman_37c79233-b5d7-4517-a393-37784702c4ce.tonicFine,Raga_Yaman_37c79233-b5d7-4517-a393-37784702c4ce.tonicFine,.tonicfine,25,tonic
48b37bed-e847-4882-8a01-5c721e07f07d,/home/izpiz/coding/automatic-raga-recognition/dataset/RagaDataset/Hindustani/features/48b37bed-e847-4882-8a01-5c721e07f07d/Jagdish_Prasad/Jewel_of_Jewels/Raga_Yaman_37c79233-b5d7-4517-a393-37784702c4ce.tonic,Raga_Yaman_37c79233-b5d7-4517-a393-37784702c4ce.tonic,.tonic,5,tonic
54c4214c-05b9-4acc-8f77-6d5786e43a2e,/home/izpiz/coding/automatic-raga-recognition/dataset/RagaDataset/Hindustani/features/54c4214c-05b9-4acc-8f77-6d5786e43a2e/Bhimsen_Joshi/Swar_Shikhar/Raag_Marubihag_fe91ccb2-499a-4d99-be22-3fdde04ee9aa.tonic,Raag_Marubihag_fe91ccb2-499a-4d99-be22-3fdde04ee9aa.tonic,.tonic,11,tonic
54c4214c-05b9-4acc-8f77-6d5786e43a2e,/home/izpiz/coding/automatic-raga-recognition/dataset/RagaDataset/Hindustani/features/54c4214c-05b9-4acc-8f77-6d5786e43a2e/Bhimsen_Joshi/Swar_Shikhar/Raag_Marubihag_fe91ccb2-499a-4d99-be22-3fdde04ee9aa.tonicFine,Raag_Marubihag_fe91ccb2-499a-4d99-be22-3fdde04ee9aa.tonicFine,.tonicfine,25,tonic
54c4214c-05b9-4acc-8f77-6d5786e43a2e,/home/izpiz/coding/automatic-raga-recognition/dataset/RagaDataset/Hindustani/features/54c4214c-05b9-4acc-8f77-6d5786e43a2e/Bhimsen_Joshi/The_Essential_Collection/Rag_Maru_Bihag_Vilambit_Teental_230998b8-34e1-4d6c-bc96-e0ff95146ddb.tonicFine,Rag_Maru_Bihag_Vilambit_Teental_230998b8-34e1-4d6c-bc96-e0ff95146ddb.tonicFine,.tonicfine,25,tonic
54c4214c-05b9-4acc-8f77-6d5786e43a2e,/home/izpiz/coding/automatic-raga-recognition/dataset/RagaDataset/Hindustani/features/54c4214c-05b9-4acc-8f77-6d5786e43a2e/Bhimsen_Joshi/The_Essential_Collection/Rag_Maru_Bihag_Drut_Teental_a0cfb64b-6744-477e-9a17-e335a08e604f.tonic,Rag_Maru_Bihag_Drut_Teental_a0cfb64b-6744-477e-9a17-e335a08e604f.tonic,.tonic,11,tonic
54c4214c-05b9-4acc-8f77-6d5786e43a2e,/home/izpiz/coding/automatic-raga-recognition/dataset/RagaDataset/Hindustani/features/54c4214c-05b9-4acc-8f77-6d5786e43a2e/Bhimsen_Joshi/The_Essential_Collection/Rag_Maru_Bihag_Vilambit_Teental_230998b8-34e1-4d6c-bc96-e0ff95146ddb.tonic,Rag_Maru_Bihag_Vilambit_Teental_230998b8-34e1-4d6c-bc96-e0ff95146ddb.tonic,.tonic,11,tonic
54c4214c-05b9-4acc-8f77-6d5786e43a2e,/home/izpiz/coding/automatic-raga-recognition/dataset/RagaDataset/Hindustani/features/54c4214c-05b9-4acc-8f77-6d5786e43a2e/Bhimsen_Joshi/The_Essential_Collection/Rag_Maru_Bihag_Drut_Teental_a0cfb64b-6744-477e-9a17-e335a08e604f.tonicFine,Rag_Maru_Bihag_Drut_Teental_a0cfb64b-6744-477e-9a17-e335a08e604f.tonicFine,.tonicfine,25,tonic
54c4214c-05b9-4acc-8f77-6d5786e43a2e,/home/izpiz/coding/automatic-raga-recognition/dataset/RagaDataset/Hindustani/features/54c4214c-05b9-4acc-8f77-6d5786e43a2e/Ajoy_Chakrabarty/Geetinandan___Part-3/Maru_Bihag_631bde83-42e4-4c04-b260-3dbbd5b03799.tonic,Maru_Bihag_631bde83-42e4-4c04-b260-3dbbd5b03799.tonic,.tonic,11,tonic
54c4214c-05b9-4acc-8f77-6d5786e43a2e,/home/izpiz/coding/automatic-raga-recognition/dataset/RagaDataset/Hindustani/features/54c4214c-05b9-4acc-8f77-6d5786e43a2e/Ajoy_Chakrabarty/Geetinandan___Part-3/Maru_Bihag_631bde83-42e4-4c04-b260-3dbbd5b03799.tonicFine,Maru_Bihag_631bde83-42e4-4c04-b260-3dbbd5b03799.tonicFine,.tonicfine,25,tonic
54c4214c-05b9-4acc-8f77-6d5786e43a2e,/home/izpiz/coding/automatic-raga-recognition/dataset/RagaDataset/Hindustani/features/54c4214c-05b9-4acc-8f77-6d5786e43a2e/Jasraj/Classical_Wonders_of_India/Raga_Maru_Bihag_56ad0c6b-6e9d-40e5-a917-96ec46c95e1c.tonic,Raga_Maru_Bihag_56ad0c6b-6e9d-40e5-a917-96ec46c95e1c.tonic,.tonic,11,tonic
54c4214c-05b9-4acc-8f77-6d5786e43a2e,/home/izpiz/coding/automatic-raga-recognition/dataset/RagaDataset/Hindustani/features/54c4214c-05b9-4acc-8f77-6d5786e43a2e/Jasraj/Classical_Wonders_of_India/Raga_Maru_Bihag_56ad0c6b-6e9d-40e5-a917-96ec46c95e1c.tonicFine,Raga_Maru_Bihag_56ad0c6b-6e9d-40e5-a917-96ec46c95e1c.tonicFine,.tonicfine,25,tonic
54c4214c-05b9-4acc-8f77-6d5786e43a2e,/home/izpiz/coding/automatic-raga-recognition/dataset/RagaDataset/Hindustani/features/54c4214c-05b9-4acc-8f77-6d5786e43a2e/Sanjeev_Abhyankar/Khayal/Raga_Maru_Bihag_7199a72c-c660-40dc-8cb9-bc941ae4e8a2.tonic,Raga_Maru_Bihag_7199a72c-c660-40dc-8cb9-bc941ae4e8a2.tonic,.tonic,11,tonic
54c4214c-05b9-4acc-8f77-6d5786e43a2e,/home/izpiz/coding/automatic-raga-recognition/dataset/RagaDataset/Hindustani/features/54c4214c-05b9-4acc-8f77-6d5786e43a2e/Sanjeev_Abhyankar/Khayal/Raga_Maru_Bihag_7199a72c-c660-40dc-8cb9-bc941ae4e8a2.tonicFine,Raga_Maru_Bihag_7199a72c-c660-40dc-8cb9-bc941ae4e8a2.tonicFine,.tonicfine,25,tonic
54c4214c-05b9-4acc-8f77-6d5786e43a2e,/home/izpiz/coding/automatic-raga-recognition/dataset/RagaDataset/Hindustani/features/54c4214c-05b9-4acc-8f77-6d5786e43a2e/Kaushiki_Chakrabarty/Kaushiki/Maru_Bihag_-_Ratiya_Hamari_-_Vilambit_Ektaal_80c94c75-4175-40ca-9f23-4e5a04f5e9cb.tonic,Maru_Bihag_-_Ratiya_Hamari_-_Vilambit_Ektaal_80c94c75-4175-40ca-9f23-4e5a04f5e9cb.tonic,.tonic,4,tonic
54c4214c-05b9-4acc-8f77-6d5786e43a2e,/home/izpiz/coding/automatic-raga-recognition/dataset/RagaDataset/Hindustani/features/54c4214c-05b9-4acc-8f77-6d5786e43a2e/Kaushiki_Chakrabarty/Kaushiki/Maru_Bihag_-_Ratiya_Hamari_-_Vilambit_Ektaal_80c94c75-4175-40ca-9f23-4e5a04f5e9cb.tonicFine,Maru_Bihag_-_Ratiya_Hamari_-_Vilambit_Ektaal_80c94c75-4175-40ca-9f23-4e5a04f5e9cb.tonicFine,.tonicfine,25,tonic
54c4214c-05b9-4acc-8f77-6d5786e43a2e,/home/izpiz/coding/automatic-raga-recognition/dataset/RagaDataset/Hindustani/features/54c4214c-05b9-4acc-8f77-6d5786e43a2e/Kaushiki_Chakrabarty/Kaushiki/Tarapa_Tarapa_-_Drut_Ektaal_932be692-9ff8-4fe1-8546-b92b2d3db696.tonicFine,Tarapa_Tarapa_-_Drut_Ektaal_932be692-9ff8-4fe1-8546-b92b2d3db696.tonicFine,.tonicfine,25,tonic
54c4214c-05b9-4acc-8f77-6d5786e43a2e,/home/izpiz/coding/automatic-raga-recognition/dataset/RagaDataset/Hindustani/features/54c4214c-05b9-4acc-8f77-6d5786e43a2e/Kaushiki_Chakrabarty/Kaushiki/Tarapa_Tarapa_-_Drut_Ektaal_932be692-9ff8-4fe1-8546-b92b2d3db696.tonic,Tarapa_Tarapa_-_Drut_Ektaal_932be692-9ff8-4fe1-8546-b92b2d3db696.tonic,.tonic,3,tonic
54c4214c-05b9-4acc-8f77-6d5786e43a2e,/home/izpiz/coding/automatic-raga-recognition/dataset/RagaDataset/Hindustani/features/54c4214c-05b9-4acc-8f77-6d5786e43a2e/Prabha_Atre/Night_Melodies/Kal_Nai_Aaye_and_Jagu_Main_Saari_Raina_a4fa5d55-8ea5-47dc-b411-f3abe4ce5405.tonic,Kal_Nai_Aaye_and_Jagu_Main_Saari_Raina_a4fa5d55-8ea5-47dc-b411-f3abe4ce5405.tonic,.tonic,11,tonic
54c4214c-05b9-4acc-8f77-6d5786e43a2e,/home/izpiz/coding/automatic-raga-recognition/dataset/RagaDataset/Hindustani/features/54c4214c-05b9-4acc-8f77-6d5786e43a2e/Prabha_Atre/Night_Melodies/Kal_Nai_Aaye_and_Jagu_Main_Saari_Raina_a4fa5d55-8ea5-47dc-b411-f3abe4ce5405.tonicFine,Kal_Nai_Aaye_and_Jagu_Main_Saari_Raina_a4fa5d55-8ea5-47dc-b411-f3abe4ce5405.tonicFine,.tonicfine,25,tonic
54c4214c-05b9-4acc-8f77-6d5786e43a2e,/home/izpiz/coding/automatic-raga-recognition/dataset/RagaDataset/Hindustani/features/54c4214c-05b9-4acc-8f77-6d5786e43a2e/Veena_Sahasrabuddhe/Khayal/Raga_Marubihag_22e45ddb-9b88-406e-996a-2136730d72d4.tonic,Raga_Marubihag_22e45ddb-9b88-406e-996a-2136730d72d4.tonic,.tonic,11,tonic
54c4214c-05b9-4acc-8f77-6d5786e43a2e,/home/izpiz/coding/automatic-raga-recognition/dataset/RagaDataset/Hindustani/features/54c4214c-05b9-4acc-8f77-6d5786e43a2e/Veena_Sahasrabuddhe/Khayal/Raga_Marubihag_22e45ddb-9b88-406e-996a-2136730d72d4.tonicFine,Raga_Marubihag_22e45ddb-9b88-406e-996a-2136730d72d4.tonicFine,.tonicfine,25,tonic
595de771-fcc2-414c-9df6-ae4ffd898549,/home/izpiz/coding/automatic-raga-recognition/dataset/RagaDataset/Hindustani/features/595de771-fcc2-414c-9df6-ae4ffd898549/Rajan_Mishra/Sadhana/Raga_Hamsadhwani-Alap__Bada_Khayal_In_Viambit_Teental_bb7a967a-4bb8-4cb8-9075-f2da540628e0.tonic,Raga_Hamsadhwani-Alap__Bada_Khayal_In_Viambit_Teental_bb7a967a-4bb8-4cb8-9075-f2da540628e0.tonic,.tonic,11,tonic
595de771-fcc2-414c-9df6-ae4ffd898549,/home/izpiz/coding/automatic-raga-recognition/dataset/RagaDataset/Hindustani/features/595de771-fcc2-414c-9df6-ae4ffd898549/Rajan_Mishra/Sadhana/Raga_Hamsadhwani-Tarana_In_Drut_Teental_66dcff23-bcf4-4a32-82fb-e6bb679c0d5d.tonicFine,Raga_Hamsadhwani-Tarana_In_Drut_Teental_66dcff23-bcf4-4a32-82fb-e6bb679c0d5d.tonicFine,.tonicfine,25,tonic
595de771-fcc2-414c-9df6-ae4ffd898549,/home/izpiz/coding/automatic-raga-recognition/dataset/RagaDataset/Hindustani/features/595de771-fcc2-414c-9df6-ae4ffd898549/Rajan_Mishra/Sadhana/Raga_Hamsadhwani-Bandish_In_Madhya_Ektal_8aeccac0-75b0-4397-92b6-7bcfa0c427cc.tonic,Raga_Hamsadhwani-Bandish_In_Madhya_Ektal_8aeccac0-75b0-4397-92b6-7bcfa0c427cc.tonic,.tonic,11,tonic
595de771-fcc2-414c-9df6-ae4ffd898549,/home/izpiz/coding/automatic-raga-recognition/dataset/RagaDataset/Hindustani/features/595de771-fcc2-414c-9df6-ae4ffd898549/Rajan_Mishra/Sadhana/Raga_Hamsadhwani-Tarana_In_Drut_Teental_66dcff23-bcf4-4a32-82fb-e6bb679c0d5d.tonic,Raga_Hamsadhwani-Tarana_In_Drut_Teental_66dcff23-bcf4-4a32-82fb-e6bb679c0d5d.tonic,.tonic,11,tonic
595de771-fcc2-414c-9df6-ae4ffd898549,/home/izpiz/coding/automatic-raga-recognition/dataset/RagaDataset/Hindustani/features/595de771-fcc2-414c-9df6-ae4ffd898549/Rajan_Mishra/Sadhana/Raga_Hamsadhwani-Bandish_In_Madhya_Ektal_8aeccac0-75b0-4397-92b6-7bcfa0c427cc.tonicFine,Raga_Hamsadhwani-Bandish_In_Madhya_Ektal_8aeccac0-75b0-4397-92b6-7bcfa0c427cc.tonicFine,.tonicfine,25,tonic
595de771-fcc2-414c-9df6-ae4ffd898549,/home/izpiz/coding/automatic-raga-recognition/dataset/RagaDataset/Hindustani/features/595de771-fcc2-414c-9df6-ae4ffd898549/Rajan_Mishra/Sadhana/Raga_Hamsadhwani-Alap__Bada_Khayal_In_Viambit_Teental_bb7a967a-4bb8-4cb8-9075-f2da540628e0.tonicFine,Raga_Hamsadhwani-Alap__Bada_Khayal_In_Viambit_Teental_bb7a967a-4bb8-4cb8-9075-f2da540628e0.tonicFine,.tonicfine,25,tonic
595de771-fcc2-414c-9df6-ae4ffd898549,/home/izpiz/coding/automatic-raga-recognition/dataset/RagaDataset/Hindustani/features/595de771-fcc2-414c-9df6-ae4ffd898549/Rajan_Mishra/Sadhana/Raga_Hamsadhwani-Bandish_In_Drut_Teental_f227efaa-652f-48e1-b57e-6fe6fea16fe4.tonic,Raga_Hamsadhwani-Bandish_In_Drut_Teental_f227efaa-652f-48e1-b57e-6fe6fea16fe4.tonic,.tonic,11,tonic
595de771-fcc2-414c-9df6-ae4ffd898549,/home/izpiz/coding/automatic-raga-recognition/dataset/RagaDataset/Hindustani/features/595de771-fcc2-414c-9df6-ae4ffd898549/Rajan_Mishra/Sadhana/Raga_Hamsadhwani-Bandish_In_Drut_Teental_f227efaa-652f-48e1-b57e-6fe6fea16fe4.tonicFine,Raga_Hamsadhwani-Bandish_In_Drut_Teental_f227efaa-652f-48e1-b57e-6fe6fea16fe4.tonicFine,.tonicfine,25,tonic
595de771-fcc2-414c-9df6-ae4ffd898549,/home/izpiz/coding/automatic-raga-recognition/dataset/RagaDataset/Hindustani/features/595de771-fcc2-414c-9df6-ae4ffd898549/Jasraj/Legends__Sangeet_Martand_Pandit_Jasraj_(Vol__5)/Raga_-_Hansdhwani_06cc10fd-d57e-4581-9627-ee7422c273dd.tonic,Raga_-_Hansdhwani_06cc10fd-d57e-4581-9627-ee7422c273dd.tonic,.tonic,11,tonic
595de771-fcc2-414c-9df6-ae4ffd898549,/home/izpiz/coding/automatic-raga-recognition/dataset/RagaDataset/Hindustani/features/595de771-fcc2-414c-9df6-ae4ffd898549/Jasraj/Legends__Sangeet_Martand_Pandit_Jasraj_(Vol__5)/Raga_-_Hansdhwani_06cc10fd-d57e-4581-9627-ee7422c273dd.tonicFine,Raga_-_Hansdhwani_06cc10fd-d57e-4581-9627-ee7422c273dd.tonicFine,.tonicfine,25,tonic
595de771-fcc2-414c-9df6-ae4ffd898549,/home/izpiz/coding/automatic-raga-recognition/dataset/RagaDataset/Hindustani/features/595de771-fcc2-414c-9df6-ae4ffd898549/Amir_Khan/The_Great_Heritage__Ustad_Amir_Khan/Raga_Hansdhwani_Jai_Maate_56a5f6b7-67c0-4672-8eb5-4800ea004251.tonicFine,Raga_Hansdhwani_Jai_Maate_56a5f6b7-67c0-4672-8eb5-4800ea004251.tonicFine,.tonicfine,25,tonic
595de771-fcc2-414c-9df6-ae4ffd898549,/home/izpiz/coding/automatic-raga-recognition/dataset/RagaDataset/Hindustani/features/595de771-fcc2-414c-9df6-ae4ffd898549/Amir_Khan/The_Great_Heritage__Ustad_Amir_Khan/Raga_Hansdhwani_Jai_Maate_56a5f6b7-67c0-4672-8eb5-4800ea004251.tonic,Raga_Hansdhwani_Jai_Maate_56a5f6b7-67c0-4672-8eb5-4800ea004251.tonic,.tonic,11,tonic
595de771-fcc2-414c-9df6-ae4ffd898549,/home/izpiz/coding/automatic-raga-recognition/dataset/RagaDataset/Hindustani/features/595de771-fcc2-414c-9df6-ae4ffd898549/Raghunandan_Panshikar/Classical_Vocal/Raag_Hamsadhwani_7feb93f7-eaa4-42d5-b366-709fd1dbbc2c.tonicFine,Raag_Hamsadhwani_7feb93f7-eaa4-42d5-b366-709fd1dbbc2c.tonicFine,.tonicfine,25,tonic
595de771-fcc2-414c-9df6-ae4ffd898549,/home/izpiz/coding/automatic-raga-recognition/dataset/RagaDataset/Hindustani/features/595de771-fcc2-414c-9df6-ae4ffd898549/Raghunandan_Panshikar/Classical_Vocal/Raag_Hamsadhwani_7feb93f7-eaa4-42d5-b366-709fd1dbbc2c.tonic,Raag_Hamsadhwani_7feb93f7-eaa4-42d5-b366-709fd1dbbc2c.tonic,.tonic,11,tonic
595de771-fcc2-414c-9df6-ae4ffd898549,/home/izpiz/coding/automatic-raga-recognition/dataset/RagaDataset/Hindustani/features/595de771-fcc2-414c-9df6-ae4ffd898549/Veena_Sahasrabuddhe/Bandish_Vol-1/Brahma_Shiva_Hari_19b66d55-98b3-4157-b680-6a0f17fce925.tonic,Brahma_Shiva_Hari_19b66d55-98b3-4157-b680-6a0f17fce925.tonic,.tonic,11,tonic
595de771-fcc2-414c-9df6-ae4ffd898549,/home/izpiz/coding/automatic-raga-recognition/dataset/RagaDataset/Hindustani/features/595de771-fcc2-414c-9df6-ae4ffd898549/Veena_Sahasrabuddhe/Bandish_Vol-1/Jabse_Laagi_Lagan_b142b865-8995-4ce5-aa98-4e0fc7d99d94.tonicFine,Jabse_Laagi_Lagan_b142b865-8995-4ce5-aa98-4e0fc7d99d94.tonicFine,.tonicfine,25,tonic
595de771-fcc2-414c-9df6-ae4ffd898549,/home/izpiz/coding/automatic-raga-recognition/dataset/RagaDataset/Hindustani/features/595de771-fcc2-414c-9df6-ae4ffd898549/Veena_Sahasrabuddhe/Bandish_Vol-1/Brahma_Shiva_Hari_19b66d55-98b3-4157-b680-6a0f17fce925.tonicFine,Brahma_Shiva_Hari_19b66d55-98b3-4157-b680-6a0f17fce925.tonicFine,.tonicfine,25,tonic
595de771-fcc2-414c-9df6-ae4ffd898549,/home/izpiz/coding/automatic-raga-recognition/dataset/RagaDataset/Hindustani/features/595de771-fcc2-414c-9df6-ae4ffd898549/Veena_Sahasrabuddhe/Bandish_Vol-1/Jabse_Laagi_Lagan_b142b865-8995-4ce5-aa98-4e0fc7d99d94.tonic,Jabse_Laagi_Lagan_b142b865-8995-4ce5-aa98-4e0fc7d99d94.tonic,.tonic,11,tonic
595de771-fcc2-414c-9df6-ae4ffd898549,/home/izpiz/coding/automatic-raga-recognition/dataset/RagaDataset/Hindustani/features/595de771-fcc2-414c-9df6-ae4ffd898549/Veena_Sahasrabuddhe/Veena_Sahasrabuddhe_-_First_Milestone/Sakal_Dukh_Haran_and_Viharati_Brahmanandani_2331050f-b7cf-46d5-a700-c7503539d7c5.tonicFine,Sakal_Dukh_Haran_and_Viharati_Brahmanandani_2331050f-b7cf-46d5-a700-c7503539d7c5.tonicFine,.tonicfine,25,tonic
595de771-fcc2-414c-9df6-ae4ffd898549,/home/izpiz/coding/automatic-raga-recognition/dataset/RagaDataset/Hindustani/features/595de771-fcc2-414c-9df6-ae4ffd898549/Veena_Sahasrabuddhe/Veena_Sahasrabuddhe_-_First_Milestone/Sakal_Dukh_Haran_and_Viharati_Brahmanandani_2331050f-b7cf-46d5-a700-c7503539d7c5.tonic,Sakal_Dukh_Haran_and_Viharati_Brahmanandani_2331050f-b7cf-46d5-a700-c7503539d7c5.tonic,.tonic,11,tonic
62b79291-73b0-4c77-a353-0f8bc6ed8362,/home/izpiz/coding/automatic-raga-recognition/dataset/RagaDataset/Hindustani/features/62b79291-73b0-4c77-a353-0f8bc6ed8362/Abdul_Rashid_Khan/Rasan_Piya_-_Volume_1/Haare_-Haare_Haare_Piya_-_Desh_39f429c9-ee16-414d-b8d0-fbf1d0bc6e79.tonic,Haare_-Haare_Haare_Piya_-_Desh_39f429c9-ee16-414d-b8d0-fbf1d0bc6e79.tonic,.tonic,11,tonic
62b79291-73b0-4c77-a353-0f8bc6ed8362,/home/izpiz/coding/automatic-raga-recognition/dataset/RagaDataset/Hindustani/features/62b79291-73b0-4c77-a353-0f8bc6ed8362/Abdul_Rashid_Khan/Rasan_Piya_-_Volume_1/Haare_-Haare_Haare_Piya_-_Desh_39f429c9-ee16-414d-b8d0-fbf1d0bc6e79.tonicFine,Haare_-Haare_Haare_Piya_-_Desh_39f429c9-ee16-414d-b8d0-fbf1d0bc6e79.tonicFine,.tonicfine,25,tonic
62b79291-73b0-4c77-a353-0f8bc6ed8362,/home/izpiz/coding/automatic-raga-recognition/dataset/RagaDataset/Hindustani/features/62b79291-73b0-4c77-a353-0f8bc6ed8362/Abdul_Rashid_Khan/Rasan_Piya_-_Volume_3/Nanadiya_Tora_Bhavan_Na_Bhave_a5381523-347b-47bc-8645-a95d24a9a666.tonic,Nanadiya_Tora_Bhavan_Na_Bhave_a5381523-347b-47bc-8645-a95d24a9a666.tonic,.tonic,11,tonic
62b79291-73b0-4c77-a353-0f8bc6ed8362,/home/izpiz/coding/automatic-raga-recognition/dataset/RagaDataset/Hindustani/features/62b79291-73b0-4c77-a353-0f8bc6ed8362/Abdul_Rashid_Khan/Rasan_Piya_-_Volume_3/Nanadiya_Tora_Bhavan_Na_Bhave_a5381523-347b-47bc-8645-a95d24a9a666.tonicFine,Nanadiya_Tora_Bhavan_Na_Bhave_a5381523-347b-47bc-8645-a95d24a9a666.tonicFine,.tonicfine,25,tonic
62b79291-73b0-4c77-a353-0f8bc6ed8362,/home/izpiz/coding/automatic-raga-recognition/dataset/RagaDataset/Hindustani/features/62b79291-73b0-4c77-a353-0f8bc6ed8362/Abdul_Rashid_Khan/Rasan_Piya_-_Volume_3/Saiya_More_Savari_Surat_Man_Baso_Re_2a853a15-4376-4a0a-8b3f-7a55d652f464.tonicFine,Saiya_More_Savari_Surat_Man_Baso_Re_2a853a15-4376-4a0a-8b3f-7a55d652f464.tonicFine,.tonicfine,25,tonic
62b79291-73b0-4c77-a353-0f8bc6ed8362,/home/izpiz/coding/automatic-raga-recognition/dataset/RagaDataset/Hindustani/features/62b79291-73b0-4c77-a353-0f8bc6ed8362/Abdul_Rashid_Khan/Rasan_Piya_-_Volume_3/Saiya_More_Savari_Surat_Man_Baso_Re_2a853a15-4376-4a0a-8b3f-7a55d652f464.tonic,Saiya_More_Savari_Surat_Man_Baso_Re_2a853a15-4376-4a0a-8b3f-7a55d652f464.tonic,.tonic,11,tonic
62b79291-73b0-4c77-a353-0f8bc6ed8362,/home/izpiz/coding/automatic-raga-recognition/dataset/RagaDataset/Hindustani/features/62b79291-73b0-4c77-a353-0f8bc6ed8362/Abdul_Rashid_Khan/Rasan_Piya_-_Volume_3/Garajat_Baadar_Chaunk_Pari_Mai_f0de74aa-416f-4da7-b2d8-c02cd6da978e.tonic,Garajat_Baadar_Chaunk_Pari_Mai_f0de74aa-416f-4da7-b2d8-c02cd6da978e.tonic,.tonic,11,tonic
62b79291-73b0-4c77-a353-0f8bc6ed8362,/home/izpiz/coding/automatic-raga-recognition/dataset/RagaDataset/Hindustani/features/62b79291-73b0-4c77-a353-0f8bc6ed8362/Abdul_Rashid_Khan/Rasan_Piya_-_Volume_3/Garajat_Baadar_Chaunk_Pari_Mai_f0de74aa-416f-4da7-b2d8-c02cd6da978e.tonicFine,Garajat_Baadar_Chaunk_Pari_Mai_f0de74aa-416f-4da7-b2d8-c02cd6da978e.tonicFine,.tonicfine,25,tonic
62b79291-73b0-4c77-a353-0f8bc6ed8362,/home/izpiz/coding/automatic-raga-recognition/dataset/RagaDataset/Hindustani/features/62b79291-73b0-4c77-a353-0f8bc6ed8362/Rashid_Khan/Live_At_Sunny_Towers_Vol-2/Karam_Kara_Dije_695a5b9b-fdbe-4a02-914f-b40f46df4367.tonic,Karam_Kara_Dije_695a5b9b-fdbe-4a02-914f-b40f46df4367.tonic,.tonic,11,tonic
