tradition,raga,class_idx,raga_id,recording,split,n_windows
Hindustani,Darbāri,14,118401e7-8de8-4d81-9d8e-8070889e3fa8,/kaggle/input/datasets/izpiz06/ragadataset/RagaDataset/Hindustani/features/118401e7-8de8-4d81-9d8e-8070889e3fa8/Jasraj/Legends__Sangeet_Martand_Pandit_Jasraj_(Vol__5)/Raga_-_Darbari_6e4dea78-ec22-479a-9e3c-c253a6deba7c.pitch,train,200
Hindustani,Darbāri,14,118401e7-8de8-4d81-9d8e-8070889e3fa8,/kaggle/input/datasets/izpiz06/ragadataset/RagaDataset/Hindustani/features/118401e7-8de8-4d81-9d8e-8070889e3fa8/Jayateerth_Mevundi/Jayateerth_Mevundi_Classical_Vocal/Raga_Darbari_Kanada_b0434093-2d8b-4c8d-aaa8-7fb44bd1ce0e.pitch,train,200
Hindustani,Darbāri,14,118401e7-8de8-4d81-9d8e-8070889e3fa8,/kaggle/input/datasets/izpiz06/ragadataset/RagaDataset/Hindustani/features/118401e7-8de8-4d81-9d8e-8070889e3fa8/Rashid_Khan/One___Only_Rashid/Bandish_in_Raag_Darbari_8d01b397-5d3f-4fdd-8c9a-a8a3a4e18709.pitch,train,200
Hindustani,Darbāri,14,118401e7-8de8-4d81-9d8e-8070889e3fa8,/kaggle/input/datasets/izpiz06/ragadataset/RagaDataset/Hindustani/features/118401e7-8de8-4d81-9d8e-8070889e3fa8/Jayateerth_Mevundi/Raag_Darbari__Rendition_of_Late_Evening_Raga/Raag_Darbari_7ee9570e-7f04-4f1c-819a-ec044318e15c.pitch,train,200
Hindustani,Darbāri,14,118401e7-8de8-4d81-9d8e-8070889e3fa8,/kaggle/input/datasets/izpiz06/ragadataset/RagaDataset/Hindustani/features/118401e7-8de8-4d81-9d8e-8070889e3fa8/Bade_Ghulam_Ali_Khan/Ustad_Bade_Ghulam_Ali_Khan/Raga_Darbari_Kanada_98e14bae-50ae-4c9b-bb39-693ef89fc5b2.pitch,train,200
Hindustani,Darbāri,14,118401e7-8de8-4d81-9d8e-8070889e3fa8,/kaggle/input/datasets/izpiz06/ragadataset/RagaDataset/Hindustani/features/118401e7-8de8-4d81-9d8e-8070889e3fa8/Ulhas_Kashalkar/Mellow_Moods/Raga_-_Darbari_Kanada_91bbdaa0-551d-454b-97f3-67c89c72f8d5.pitch,train,200
Hindustani,Darbāri,14,118401e7-8de8-4d81-9d8e-8070889e3fa8,/kaggle/input/datasets/izpiz06/ragadataset/RagaDataset/Hindustani/features/118401e7-8de8-4d81-9d8e-8070889e3fa8/Madhup_Mudgal/Eternal_Music/Raga_Darbari_Kanhada_1f5947f8-e4b8-47e4-86a6-8a817dbf8554.pitch,train,200
Hindustani,Darbāri,14,118401e7-8de8-4d81-9d8e-8070889e3fa8,/kaggle/input/datasets/izpiz06/ragadataset/RagaDataset/Hindustani/features/118401e7-8de8-4d81-9d8e-8070889e3fa8/Ajay_Pohankar/Mehfil/Raag_Darbari_f5a6ba75-7be0-4a67-b1c3-3e49b060d384.pitch,train,200
Hindustani,Darbāri,14,118401e7-8de8-4d81-9d8e-8070889e3fa8,/kaggle/input/datasets/izpiz06/ragadataset/RagaDataset/Hindustani/features/118401e7-8de8-4d81-9d8e-8070889e3fa8/Ghulam_Mustafa_Khan/Timeless/Darbari_Kanada_f5cb8fde-2483-407c-896e-1d5a777aac2e.pitch,train,200
Hindustani,Darbāri,14,118401e7-8de8-4d81-9d8e-8070889e3fa8,/kaggle/input/datasets/izpiz06/ragadataset/RagaDataset/Hindustani/features/118401e7-8de8-4d81-9d8e-8070889e3fa8/Rashid_Khan/The_Genius_Of_Ustad_Rashid_Khan/Raga_Darbari_Kanada_-_Vilambit_Khayal_In_Ek_Iaal_-_Drut_Khayal_In_Teen_Taal_01df0bee-b090-4b1d-bbdc-84e1c436635b.pitch,held_out,200
Hindustani,Khamāj,15,93c73081-bdf8-4eca-b325-d736b71e9b4b,/kaggle/input/datasets/izpiz06/ragadataset/RagaDataset/Hindustani/features/93c73081-bdf8-4eca-b325-d736b71e9b4b/Abdul_Rashid_Khan/Rasan_Piya_-_Volume_1/Chanchal_Chatur_Nodar_Kanhale_-_Khamaj_5c3bd389-696a-4ffd-93af-94b68343e9b7.pitch,train,200
Hindustani,Khamāj,15,93c73081-bdf8-4eca-b325-d736b71e9b4b,/kaggle/input/datasets/izpiz06/ragadataset/RagaDataset/Hindustani/features/93c73081-bdf8-4eca-b325-d736b71e9b4b/Abdul_Rashid_Khan/Rasan_Piya_-_Volume_2/Laagun_Re_Junaiyan_Tere_Paiyan_eb7fce60-8232-44ee-ad0a-571bb15003fb.pitch,train,200
Hindustani,Khamāj,15,93c73081-bdf8-4eca-b325-d736b71e9b4b,/kaggle/input/datasets/izpiz06/ragadataset/RagaDataset/Hindustani/features/93c73081-bdf8-4eca-b325-d736b71e9b4b/Ajoy_Chakrabarty/Ajoy_Chakrabarty-Vocal/Drut_Bandish_In_Tintal_b267996c-c857-4774-9cf6-5f7cec7413d7.pitch,train,200
Hindustani,Khamāj,15,93c73081-bdf8-4eca-b325-d736b71e9b4b,/kaggle/input/datasets/izpiz06/ragadataset/RagaDataset/Hindustani/features/93c73081-bdf8-4eca-b325-d736b71e9b4b/Ajoy_Chakrabarty/Ajoy_Chakrabarty-Vocal/Drut_Bandish_In_Tintal_9ce13d3a-f853-490c-a706-39283372eb0e.pitch,train,200
Hindustani,Khamāj,15,93c73081-bdf8-4eca-b325-d736b71e9b4b,/kaggle/input/datasets/izpiz06/ragadataset/RagaDataset/Hindustani/features/93c73081-bdf8-4eca-b325-d736b71e9b4b/Abdul_Rashid_Khan/Rasan_Piya_-_Volume_2/Dekho_Dekho_Aaj_Shyam_dcc4b6e9-15ef-4662-acbe-8666af8cbca5.pitch,train,200
Hindustani,Khamāj,15,93c73081-bdf8-4eca-b325-d736b71e9b4b,"/kaggle/input/datasets/izpiz06/ragadataset/RagaDataset/Hindustani/features/93c73081-bdf8-4eca-b325-d736b71e9b4b/Ajoy_Chakrabarty/Raag_Abhogi,_Rageshree___Khamaj/Raag_Khamaj_c556b631-111f-42e8-aa98-e02f0777be9e.pitch",train,200
Hindustani,Khamāj,15,93c73081-bdf8-4eca-b325-d736b71e9b4b,/kaggle/input/datasets/izpiz06/ragadataset/RagaDataset/Hindustani/features/93c73081-bdf8-4eca-b325-d736b71e9b4b/Ajoy_Chakrabarty/Ajoy_Chakrabarty-Vocal/Vilambit_Bandish_In_Ektal_88210cd2-6440-4868-b6aa-3aeb403b4feb.pitch,train,200
Hindustani,Khamāj,15,93c73081-bdf8-4eca-b325-d736b71e9b4b,/kaggle/input/datasets/izpiz06/ragadataset/RagaDataset/Hindustani/features/93c73081-bdf8-4eca-b325-d736b71e9b4b/Abdul_Rashid_Khan/Rasan_Piya_-_Volume_2/Kab_Ghar_Aao_Piya_More_Paas_76f343ce-a0ce-40c0-89aa-969c75a8cec2.pitch,train,200
Hindustani,Khamāj,15,93c73081-bdf8-4eca-b325-d736b71e9b4b,/kaggle/input/datasets/izpiz06/ragadataset/RagaDataset/Hindustani/features/93c73081-bdf8-4eca-b325-d736b71e9b4b/Abdul_Rashid_Khan/Rasan_Piya_-_Volume_2/Tair_Sunaye_Re_Papihara_b3f5d314-c817-41e1-b6a2-df3c260c8c63.pitch,train,200
Hindustani,Khamāj,15,93c73081-bdf8-4eca-b325-d736b71e9b4b,/kaggle/input/datasets/izpiz06/ragadataset/RagaDataset/Hindustani/features/93c73081-bdf8-4eca-b325-d736b71e9b4b/Ajoy_Chakrabarty/Ajoy_Chakrabarty-Vocal/Madhya_Bandish_In_Jhaptal_e0c1cf84-1bb3-4e8b-84d4-0f659976d576.pitch,held_out,200
Hindustani,Dēś,16,62b79291-73b0-4c77-a353-0f8bc6ed8362,/kaggle/input/datasets/izpiz06/ragadataset/RagaDataset/Hindustani/features/62b79291-73b0-4c77-a353-0f8bc6ed8362/Abdul_Rashid_Khan/Rasan_Piya_-_Volume_3/Garajat_Baadar_Chaunk_Pari_Mai_f0de74aa-416f-4da7-b2d8-c02cd6da978e.pitch,train,200
Hindustani,Dēś,16,62b79291-73b0-4c77-a353-0f8bc6ed8362,/kaggle/input/datasets/izpiz06/ragadataset/RagaDataset/Hindustani/features/62b79291-73b0-4c77-a353-0f8bc6ed8362/Rashid_Khan/Vocal/Raga_Desh_c7073b30-cb25-4ed4-a2f3-9d75fe9cd1e8.pitch,train,200
Hindustani,Dēś,16,62b79291-73b0-4c77-a353-0f8bc6ed8362,/kaggle/input/datasets/izpiz06/ragadataset/RagaDataset/Hindustani/features/62b79291-73b0-4c77-a353-0f8bc6ed8362/Abdul_Rashid_Khan/Rasan_Piya_-_Volume_1/Haare_-Haare_Haare_Piya_-_Desh_39f429c9-ee16-414d-b8d0-fbf1d0bc6e79.pitch,train,200
Hindustani,Dēś,16,62b79291-73b0-4c77-a353-0f8bc6ed8362,/kaggle/input/datasets/izpiz06/ragadataset/RagaDataset/Hindustani/features/62b79291-73b0-4c77-a353-0f8bc6ed8362/Veena_Sahasrabuddhe/Ritu_Chakra_Vol__3/Raga_Desh_e3a55c80-653e-4587-aca9-bf6c7245c459.pitch,train,200
Hindustani,Dēś,16,62b79291-73b0-4c77-a353-0f8bc6ed8362,/kaggle/input/datasets/izpiz06/ragadataset/RagaDataset/Hindustani/features/62b79291-73b0-4c77-a353-0f8bc6ed8362/Abdul_Rashid_Khan/Rasan_Piya_-_Volume_3/Saiya_More_Savari_Surat_Man_Baso_Re_2a853a15-4376-4a0a-8b3f-7a55d652f464.pitch,train,200
Hindustani,Dēś,16,62b79291-73b0-4c77-a353-0f8bc6ed8362,/kaggle/input/datasets/izpiz06/ragadataset/RagaDataset/Hindustani/features/62b79291-73b0-4c77-a353-0f8bc6ed8362/Abdul_Rashid_Khan/Rasan_Piya_-_Volume_3/Nanadiya_Tora_Bhavan_Na_Bhave_a5381523-347b-47bc-8645-a95d24a9a666.pitch,train,200
Hindustani,Dēś,16,62b79291-73b0-4c77-a353-0f8bc6ed8362,/kaggle/input/datasets/izpiz06/ragadataset/RagaDataset/Hindustani/features/62b79291-73b0-4c77-a353-0f8bc6ed8362/Rashid_Khan/Vocal/Raga_Desh_b97c32e5-f9ab-465d-b651-681016323409.pitch,train,200
Hindustani,Dēś,16,62b79291-73b0-4c77-a353-0f8bc6ed8362,/kaggle/input/datasets/izpiz06/ragadataset/RagaDataset/Hindustani/features/62b79291-73b0-4c77-a353-0f8bc6ed8362/Rashid_Khan/Live_At_Sunny_Towers_Vol-2/Karam_Kara_Dije_695a5b9b-fdbe-4a02-914f-b40f46df4367.pitch,train,200
Hindustani,Dēś,16,62b79291-73b0-4c77-a353-0f8bc6ed8362,/kaggle/input/datasets/izpiz06/ragadataset/RagaDataset/Hindustani/features/62b79291-73b0-4c77-a353-0f8bc6ed8362/Sanjeev_Abhyankar/Jiyaraa/Manwaa_Naahi_Laage_97a04401-5a5a-4951-9b94-cce8fbc302cf.pitch,train,200
Hindustani,Dēś,16,62b79291-73b0-4c77-a353-0f8bc6ed8362,/kaggle/input/datasets/izpiz06/ragadataset/RagaDataset/Hindustani/features/62b79291-73b0-4c77-a353-0f8bc6ed8362/Ulhas_Kashalkar/Khayalnuma/Des_c8724201-ecfd-44be-af53-5f436564d062.pitch,held_out,200
Hindustani,Miyān malhār,17,1b05a564-059f-445b-b325-cf26318367e3,/kaggle/input/datasets/izpiz06/ragadataset/RagaDataset/Hindustani/features/1b05a564-059f-445b-b325-cf26318367e3/Bhimsen_Joshi/Naad_Brahma_-_The_Eternal_Voice_Volume_1/Raga_Mian_Ki_Malhar_-_Vilambit_Khayal_In_Ektaal_9cb37475-852e-4f7c-81c6-78824d08b839.pitch,train,200
Hindustani,Miyān malhār,17,1b05a564-059f-445b-b325-cf26318367e3,/kaggle/input/datasets/izpiz06/ragadataset/RagaDataset/Hindustani/features/1b05a564-059f-445b-b325-cf26318367e3/Veena_Sahasrabuddhe/Tribute_To_Miyan_Tansen_Vol-1/Karim_Naam_Tero_and_Gahar_Aayo_Re_Badarva_6848a21a-20da-4023-a608-332870105a92.pitch,train,200
Hindustani,Miyān malhār,17,1b05a564-059f-445b-b325-cf26318367e3,/kaggle/input/datasets/izpiz06/ragadataset/RagaDataset/Hindustani/features/1b05a564-059f-445b-b325-cf26318367e3/Satyasheel_Deshpande/Raag_Mian_Malhar___Ramdasi_Malhar/Raag_Mian_Malhar_adf0b8ea-cc74-410f-bd52-d59c08c78783.pitch,train,200
Hindustani,Miyān malhār,17,1b05a564-059f-445b-b325-cf26318367e3,/kaggle/input/datasets/izpiz06/ragadataset/RagaDataset/Hindustani/features/1b05a564-059f-445b-b325-cf26318367e3/C_R_Vyas/Legends_Forever/Raga_Mian_Malhar_-_Vilambit_9010c587-1419-425c-966c-cfbb6b80891f.pitch,train,200
Hindustani,Miyān malhār,17,1b05a564-059f-445b-b325-cf26318367e3,/kaggle/input/datasets/izpiz06/ragadataset/RagaDataset/Hindustani/features/1b05a564-059f-445b-b325-cf26318367e3/Kumar_Gandharv/The_Genius_Of_Pt__Kumar_Gandharv/Raga_Miyan_Malhar_6c573272-1f4a-4504-b7e1-996f877e1e15.pitch,train,200
Hindustani,Miyān malhār,17,1b05a564-059f-445b-b325-cf26318367e3,/kaggle/input/datasets/izpiz06/ragadataset/RagaDataset/Hindustani/features/1b05a564-059f-445b-b325-cf26318367e3/Jasraj/Classical_Wonders_of_India/Raga_Miyan_Ki_Malhar_dcd3f7ef-a962-4664-8cbb-3902ad43d935.pitch,train,200
Hindustani,Miyān malhār,17,1b05a564-059f-445b-b325-cf26318367e3,/kaggle/input/datasets/izpiz06/ragadataset/RagaDataset/Hindustani/features/1b05a564-059f-445b-b325-cf26318367e3/Deborshee_Bhattacharya/Raag_Mian_Malhar___Ramdasi_Malhar/Raag_Mian_Malhar_1f9922a5-0366-4461-96ac-81a31703416b.pitch,train,200
Hindustani,Miyān malhār,17,1b05a564-059f-445b-b325-cf26318367e3,/kaggle/input/datasets/izpiz06/ragadataset/RagaDataset/Hindustani/features/1b05a564-059f-445b-b325-cf26318367e3/Rashid_Khan/One___Only_Rashid/Bijuri_Chamake_Barase_916fd45f-ddda-49e2-be63-207fc56a411e.pitch,train,200
Hindustani,Miyān malhār,17,1b05a564-059f-445b-b325-cf26318367e3,/kaggle/input/datasets/izpiz06/ragadataset/RagaDataset/Hindustani/features/1b05a564-059f-445b-b325-cf26318367e3/Bhimsen_Joshi/Raagadhiraj/Kareem_Naam_and_At_Ghumar_Aayi_Badariya_37686ac1-797f-44f5-a3c9-5e8690beb8ec.pitch,train,200
Hindustani,Miyān malhār,17,1b05a564-059f-445b-b325-cf26318367e3,/kaggle/input/datasets/izpiz06/ragadataset/RagaDataset/Hindustani/features/1b05a564-059f-445b-b325-cf26318367e3/Prabha_Atre/Chaitanya/Raga_Miyan_Malhar_Khayal_3ce024ce-395c-45a7-9236-ac282eb21aa3.pitch,held_out,200
Hindustani,Yaman kalyāṇ,18,48b37bed-e847-4882-8a01-5c721e07f07d,/kaggle/input/datasets/izpiz06/ragadataset/RagaDataset/Hindustani/features/48b37bed-e847-4882-8a01-5c721e07f07d/Ajoy_Chakrabarty/The_Genius_Of_Pt__Ajoy_Chakraborty/Raga_Yaman_e59642ca-72bc-466b-bf4b-d82bfbc7b4af.pitch,train,200
Hindustani,Yaman kalyāṇ,18,48b37bed-e847-4882-8a01-5c721e07f07d,/kaggle/input/datasets/izpiz06/ragadataset/RagaDataset/Hindustani/features/48b37bed-e847-4882-8a01-5c721e07f07d/Bhimsen_Joshi/A_Rare_Treat/Yaman_Kalyan_aa93fca9-362d-4ea4-952f-65006746b888.pitch,train,200
Hindustani,Yaman kalyāṇ,18,48b37bed-e847-4882-8a01-5c721e07f07d,/kaggle/input/datasets/izpiz06/ragadataset/RagaDataset/Hindustani/features/48b37bed-e847-4882-8a01-5c721e07f07d/Veena_Sahasrabuddhe/Celestial/Deo_daan_mohe_a2c54654-2699-489a-95ab-623fc903281a.pitch,train,200
Hindustani,Yaman kalyāṇ,18,48b37bed-e847-4882-8a01-5c721e07f07d,/kaggle/input/datasets/izpiz06/ragadataset/RagaDataset/Hindustani/features/48b37bed-e847-4882-8a01-5c721e07f07d/Jagdish_Prasad/Jewel_of_Jewels/Raga_Yaman_37c79233-b5d7-4517-a393-37784702c4ce.pitch,train,200
Hindustani,Yaman kalyāṇ,18,48b37bed-e847-4882-8a01-5c721e07f07d,/kaggle/input/datasets/izpiz06/ragadataset/RagaDataset/Hindustani/features/48b37bed-e847-4882-8a01-5c721e07f07d/Shashank_Maktedar/Hidden_Gems/Raga_Yaman_a7a805ef-66c7-47aa-ad38-371c13fa3761.pitch,train,200
Hindustani,Yaman kalyāṇ,18,48b37bed-e847-4882-8a01-5c721e07f07d,/kaggle/input/datasets/izpiz06/ragadataset/RagaDataset/Hindustani/features/48b37bed-e847-4882-8a01-5c721e07f07d/Abdul_Rashid_Khan/Rasan_Piya_-_Volume_4/Are_Lalju_Ab_Tum_Kahey_Baat_Banawat_6acdbda5-8c44-4dd4-8aea-dc024c7f65b6.pitch,train,200
Hindustani,Yaman kalyāṇ,18,48b37bed-e847-4882-8a01-5c721e07f07d,"/kaggle/input/datasets/izpiz06/ragadataset/RagaDataset/Hindustani/features/48b37bed-e847-4882-8a01-5c721e07f07d/Omkar_Dadarkar/Raag_Bahar,_Gaud_Malhar___Yaman/Raag_Yaman_c76cadd9-9e7b-4e9e-96dc-f79a9a8eed78.pitch",train,200
Hindustani,Yaman kalyāṇ,18,48b37bed-e847-4882-8a01-5c721e07f07d,/kaggle/input/datasets/izpiz06/ragadataset/RagaDataset/Hindustani/features/48b37bed-e847-4882-8a01-5c721e07f07d/Hirabai_Barodekar/The_Great_Heritage__Hirabai_Barodekar/Raga_-_Yaman_72b3199c-c49d-4f50-b959-e1bf6abab98e.pitch,train,200
Hindustani,Yaman kalyāṇ,18,48b37bed-e847-4882-8a01-5c721e07f07d,/kaggle/input/datasets/izpiz06/ragadataset/RagaDataset/Hindustani/features/48b37bed-e847-4882-8a01-5c721e07f07d/Prabha_Atre/Gaan_Prabha/Man_Tu_Gaa_Re_Hari_Naam_fe984e34-eae6-4dcf-bf70-159923c26fe6.pitch,train,200
Hindustani,Yaman kalyāṇ,18,48b37bed-e847-4882-8a01-5c721e07f07d,/kaggle/input/datasets/izpiz06/ragadataset/RagaDataset/Hindustani/features/48b37bed-e847-4882-8a01-5c721e07f07d/Bhimsen_Joshi/Raagadhiraj/Ay_Piya_Bin_Kaise_Taroge_and_Eri_Aali_Piya_Bin_e2bfec5e-df30-42b5-9157-e4fd102a78a6.pitch,held_out,200
Hindustani,Śrī,19,46997b02-f09c-4969-8138-4e1861f61967,"/kaggle/input/datasets/izpiz06/ragadataset/RagaDataset/Hindustani/features/46997b02-f09c-4969-8138-4e1861f61967/Kaustuv_Kanti_Ganguli/Raag_Shree,_Lalit_Pancham___Bhairavi_Thumri/Raag_Shree_454f0c85-a41b-48c1-afa5-b4f5dbcb7947.pitch",train,200
Hindustani,Śrī,19,46997b02-f09c-4969-8138-4e1861f61967,/kaggle/input/datasets/izpiz06/ragadataset/RagaDataset/Hindustani/features/46997b02-f09c-4969-8138-4e1861f61967/Omkar_Dadarkar/Raag_Marwa___Shree/Raag_Shree_f3313201-ab83-4633-b463-60b862ab1a21.pitch,train,200
Hindustani,Śrī,19,46997b02-f09c-4969-8138-4e1861f61967,/kaggle/input/datasets/izpiz06/ragadataset/RagaDataset/Hindustani/features/46997b02-f09c-4969-8138-4e1861f61967/C_R_Vyas/The_Eternal_Rhapsody/Raga_Shree_-_Alap_077d538e-545a-4098-8997-76742fb26d39.pitch,train,200
Hindustani,Śrī,19,46997b02-f09c-4969-8138-4e1861f61967,/kaggle/input/datasets/izpiz06/ragadataset/RagaDataset/Hindustani/features/46997b02-f09c-4969-8138-4e1861f61967/Deborshee_Bhattacharya/Raag_Shree/Raag_Shree_b3a43a82-b3c3-49bf-bd3d-db561c1ec355.pitch,train,200
Hindustani,Śrī,19,46997b02-f09c-4969-8138-4e1861f61967,/kaggle/input/datasets/izpiz06/ragadataset/RagaDataset/Hindustani/features/46997b02-f09c-4969-8138-4e1861f61967/Mallikarjun_Mansur/Rare_Ragas_-_Raag_Sree/Raag_Shree_113d82be-a83c-4c43-9393-6377fcd982bf.pitch,train,200
Hindustani,Śrī,19,46997b02-f09c-4969-8138-4e1861f61967,/kaggle/input/datasets/izpiz06/ragadataset/RagaDataset/Hindustani/features/46997b02-f09c-4969-8138-4e1861f61967/Kumar_Mardur/Classical_Essence/Raga_Shree_f5999e30-d00d-4837-b9c6-5328768ae22d.pitch,train,200
Hindustani,Śrī,19,46997b02-f09c-4969-8138-4e1861f61967,/kaggle/input/datasets/izpiz06/ragadataset/RagaDataset/Hindustani/features/46997b02-f09c-4969-8138-4e1861f61967/C_R_Vyas/The_Eternal_Rhapsody/Raga_Shree_-_Soon_Le_Ho_Araj_Mora_6502220f-ec92-4308-99d4-3922f41579aa.pitch,train,200
Hindustani,Śrī,19,46997b02-f09c-4969-8138-4e1861f61967,/kaggle/input/datasets/izpiz06/ragadataset/RagaDataset/Hindustani/features/46997b02-f09c-4969-8138-4e1861f61967/Ajoy_Chakrabarty/Subha_Chale_Sham_Dhale/Raga_Shree_-_Khayal_6ac112dd-b04f-4ad8-9913-1a1bfc35c5ec.pitch,train,200
Hindustani,Śrī,19,46997b02-f09c-4969-8138-4e1861f61967,/kaggle/input/datasets/izpiz06/ragadataset/RagaDataset/Hindustani/features/46997b02-f09c-4969-8138-4e1861f61967/Kaustuv_Kanti_Ganguli/Raag_Shree/Raag_Shree_928a430e-813e-48b0-8a23-566e74aa8dc9.pitch,train,200
Hindustani,Śrī,19,46997b02-f09c-4969-8138-4e1861f61967,/kaggle/input/datasets/izpiz06/ragadataset/RagaDataset/Hindustani/features/46997b02-f09c-4969-8138-4e1861f61967/C_R_Vyas/The_Eternal_Rhapsody/Raga_Shree_-_Kahe_Dar_Paun_Main_1b3714f7-9cab-4674-8d19-c9aad8801d29.pitch,held_out,200
